age,sex,weight_current,weight_gain,weight_mature,cf_maintenance,ne_maintenance,cf_growth,ne_growth,feeding_situation,cf_activity,ne_activity,is_pregnant,cf_pregnant,ne_pregnant,is_lactating,milk_production,milk_fat,milk protein,ne_lactation,Diet,Digestibility_diet,REM,REG,Ym,gross_energy,EF_CH4_Ent_Ferm
130,male,60.10989010989011,0.2637362637362637,500.0,0.322,6.951,1.2,0.909,extensive,0.227,1.578,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,33.852,0.043
131,male,60.37362637362637,0.2637362637362637,500.0,0.322,6.974,1.2,0.912,extensive,0.227,1.583,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,33.964,0.043
132,male,60.63736263736264,0.2637362637362637,500.0,0.322,6.997,1.2,0.915,extensive,0.227,1.588,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,34.075,0.043
133,male,60.9010989010989,0.2637362637362637,500.0,0.322,7.02,1.2,0.918,extensive,0.227,1.594,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,34.189,0.043
134,male,61.16483516483517,0.2637362637362637,500.0,0.322,7.043,1.2,0.921,extensive,0.227,1.599,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,34.301,0.043
135,male,61.42857142857143,0.2637362637362637,500.0,0.322,7.065,1.2,0.924,extensive,0.227,1.604,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,34.408,0.043
136,male,61.69230769230769,0.2637362637362637,500.0,0.322,7.088,1.2,0.927,extensive,0.227,1.609,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,34.52,0.043
137,male,61.95604395604396,0.2637362637362637,500.0,0.322,7.111,1.2,0.93,extensive,0.227,1.614,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,34.631,0.044
138,male,62.21978021978022,0.2637362637362637,500.0,0.322,7.133,1.2,0.933,extensive,0.227,1.619,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,34.739,0.044
139,male,62.48351648351648,0.2637362637362637,500.0,0.322,7.156,1.2,0.936,extensive,0.227,1.624,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,34.85,0.044
140,male,62.747252747252745,0.2637362637362637,500.0,0.322,7.179,1.2,0.938,extensive,0.227,1.63,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,34.959,0.044
141,male,63.01098901098901,0.2637362637362637,500.0,0.322,7.201,1.2,0.941,extensive,0.227,1.635,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,35.067,0.044
142,male,63.27472527472528,0.2637362637362637,500.0,0.322,7.224,1.2,0.944,extensive,0.227,1.64,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,35.178,0.044
143,male,63.53846153846154,0.2637362637362637,500.0,0.322,7.247,1.2,0.947,extensive,0.227,1.645,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,35.289,0.044
144,male,63.8021978021978,0.2637362637362637,500.0,0.322,7.269,1.2,0.95,extensive,0.227,1.65,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,35.397,0.045
145,male,64.06593406593407,0.2637362637362637,500.0,0.322,7.292,1.2,0.953,extensive,0.227,1.655,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,35.508,0.045
146,male,64.32967032967034,0.2637362637362637,500.0,0.322,7.314,1.2,0.956,extensive,0.227,1.66,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,35.616,0.045
147,male,64.5934065934066,0.2637362637362637,500.0,0.322,7.337,1.2,0.959,extensive,0.227,1.665,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,35.727,0.045
148,male,64.85714285714286,0.2637362637362637,500.0,0.322,7.359,1.2,0.962,extensive,0.227,1.67,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,35.835,0.045
149,male,65.12087912087912,0.2637362637362637,500.0,0.322,7.382,1.2,0.965,extensive,0.227,1.676,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,35.95,0.045
150,male,65.38461538461539,0.2637362637362637,500.0,0.322,7.404,1.2,0.968,extensive,0.227,1.681,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,36.058,0.045
151,male,65.64835164835165,0.2637362637362637,500.0,0.322,7.426,1.2,0.971,extensive,0.227,1.686,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,36.165,0.045
152,male,65.91208791208791,0.2637362637362637,500.0,0.322,7.449,1.2,0.974,extensive,0.227,1.691,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,36.277,0.046
153,male,66.17582417582418,0.2637362637362637,500.0,0.322,7.471,1.2,0.977,extensive,0.227,1.696,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,36.385,0.046
154,male,66.43956043956044,0.2637362637362637,500.0,0.322,7.493,1.2,0.98,extensive,0.227,1.701,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,36.492,0.046
155,male,66.7032967032967,0.2637362637362637,500.0,0.322,7.516,1.2,0.983,extensive,0.227,1.706,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,36.604,0.046
156,male,66.96703296703296,0.2637362637362637,500.0,0.322,7.538,1.2,0.985,extensive,0.227,1.711,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,36.706,0.046
157,male,67.23076923076923,0.2637362637362637,500.0,0.322,7.56,1.2,0.988,extensive,0.227,1.716,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,36.814,0.046
158,male,67.49450549450549,0.2637362637362637,500.0,0.322,7.582,1.2,0.991,extensive,0.227,1.721,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,36.921,0.046
159,male,67.75824175824175,0.2637362637362637,500.0,0.322,7.605,1.2,0.994,extensive,0.227,1.726,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,37.033,0.047
160,male,68.02197802197801,0.2637362637362637,500.0,0.322,7.627,1.2,0.997,extensive,0.227,1.731,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,37.141,0.047
161,male,68.28571428571429,0.2637362637362637,500.0,0.322,7.649,1.2,1.0,extensive,0.227,1.736,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,37.248,0.047
162,male,68.54945054945055,0.2637362637362637,500.0,0.322,7.671,1.2,1.003,extensive,0.227,1.741,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,37.356,0.047
163,male,68.81318681318682,0.2637362637362637,500.0,0.322,7.693,1.2,1.006,extensive,0.227,1.746,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,37.464,0.047
164,male,69.07692307692308,0.2637362637362637,500.0,0.322,7.715,1.2,1.009,extensive,0.227,1.751,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,37.572,0.047
165,male,69.34065934065934,0.2637362637362637,500.0,0.322,7.737,1.2,1.012,extensive,0.227,1.756,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,37.68,0.047
166,male,69.6043956043956,0.2637362637362637,500.0,0.322,7.759,1.2,1.014,extensive,0.227,1.761,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,37.782,0.048
167,male,69.86813186813187,0.2637362637362637,500.0,0.322,7.782,1.2,1.017,extensive,0.227,1.767,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,37.897,0.048
168,male,70.13186813186813,0.2637362637362637,500.0,0.322,7.804,1.2,1.02,extensive,0.227,1.772,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.004,0.048
169,male,70.3956043956044,0.2637362637362637,500.0,0.322,7.826,1.2,1.023,extensive,0.227,1.777,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.112,0.048
170,male,70.65934065934066,0.2637362637362637,500.0,0.322,7.848,1.2,1.026,extensive,0.227,1.781,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.217,0.048
171,male,70.92307692307692,0.2637362637362637,500.0,0.322,7.869,1.2,1.029,extensive,0.227,1.786,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.321,0.048
172,male,71.18681318681318,0.2637362637362637,500.0,0.322,7.891,1.2,1.032,extensive,0.227,1.791,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.429,0.048
173,male,71.45054945054945,0.2637362637362637,500.0,0.322,7.913,1.2,1.035,extensive,0.227,1.796,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.537,0.048
174,male,71.71428571428572,0.2637362637362637,500.0,0.322,7.935,1.2,1.037,extensive,0.227,1.801,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.639,0.049
175,male,71.97802197802199,0.2637362637362637,500.0,0.322,7.957,1.2,1.04,extensive,0.227,1.806,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.747,0.049
176,male,72.24175824175825,0.2637362637362637,500.0,0.322,7.979,1.2,1.043,extensive,0.227,1.811,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.855,0.049
177,male,72.50549450549451,0.2637362637362637,500.0,0.322,8.001,1.2,1.046,extensive,0.227,1.816,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.963,0.049
178,male,72.76923076923077,0.2637362637362637,500.0,0.322,8.023,1.2,1.049,extensive,0.227,1.821,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.071,0.049
179,male,73.03296703296704,0.2637362637362637,500.0,0.322,8.044,1.2,1.052,extensive,0.227,1.826,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.175,0.049
180,male,73.2967032967033,0.2637362637362637,500.0,0.322,8.066,1.2,1.054,extensive,0.227,1.831,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.277,0.049
181,male,73.56043956043956,0.2637362637362637,500.0,0.322,8.088,1.2,1.057,extensive,0.227,1.836,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.385,0.05
182,male,73.82417582417582,0.2637362637362637,500.0,0.322,8.11,1.2,1.06,extensive,0.227,1.841,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.493,0.05
183,male,74.08791208791209,0.2637362637362637,500.0,0.322,8.131,1.2,1.063,extensive,0.227,1.846,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.598,0.05
184,male,74.35164835164835,0.2637362637362637,500.0,0.322,8.153,1.2,1.066,extensive,0.227,1.851,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.705,0.05
185,male,74.61538461538461,0.2637362637362637,500.0,0.322,8.175,1.2,1.069,extensive,0.227,1.856,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.813,0.05
186,male,74.87912087912088,0.2637362637362637,500.0,0.322,8.196,1.2,1.072,extensive,0.227,1.86,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.915,0.05
187,male,75.14285714285714,0.2637362637362637,500.0,0.322,8.218,1.2,1.074,extensive,0.227,1.865,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.017,0.05
188,male,75.4065934065934,0.2637362637362637,500.0,0.322,8.24,1.2,1.077,extensive,0.227,1.87,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.124,0.05
189,male,75.67032967032966,0.2637362637362637,500.0,0.322,8.261,1.2,1.08,extensive,0.227,1.875,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.229,0.051
190,male,75.93406593406593,0.2637362637362637,500.0,0.322,8.283,1.2,1.083,extensive,0.227,1.88,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.337,0.051
191,male,76.19780219780219,0.2637362637362637,500.0,0.322,8.304,1.2,1.086,extensive,0.227,1.885,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.441,0.051
192,male,76.46153846153847,0.2637362637362637,500.0,0.322,8.326,1.2,1.088,extensive,0.227,1.89,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.543,0.051
193,male,76.72527472527473,0.2637362637362637,500.0,0.322,8.348,1.2,1.091,extensive,0.227,1.895,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.651,0.051
194,male,76.98901098901099,0.2637362637362637,500.0,0.322,8.369,1.2,1.094,extensive,0.227,1.9,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.756,0.051
195,male,77.25274725274726,0.2637362637362637,500.0,0.322,8.391,1.2,1.097,extensive,0.227,1.905,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.864,0.051
196,male,77.51648351648352,0.2637362637362637,500.0,0.322,8.412,1.2,1.1,extensive,0.227,1.91,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.968,0.052
197,male,77.78021978021978,0.2637362637362637,500.0,0.322,8.433,1.2,1.103,extensive,0.227,1.914,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,41.069,0.052
198,male,78.04395604395604,0.2637362637362637,500.0,0.322,8.455,1.2,1.105,extensive,0.227,1.919,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,41.171,0.052
199,male,78.3076923076923,0.2637362637362637,500.0,0.322,8.476,1.2,1.108,extensive,0.227,1.924,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,41.276,0.052
200,male,78.57142857142857,0.2637362637362637,500.0,0.322,8.498,1.2,1.111,extensive,0.227,1.929,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,41.384,0.052
201,male,78.83516483516483,0.2637362637362637,500.0,0.322,8.519,1.2,1.114,extensive,0.227,1.934,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,41.488,0.052
202,male,79.0989010989011,0.2637362637362637,500.0,0.322,8.541,1.2,1.116,extensive,0.227,1.939,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,41.59,0.052
203,male,79.36263736263737,0.2637362637362637,500.0,0.322,8.562,1.2,1.119,extensive,0.227,1.944,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,41.695,0.052
204,male,79.62637362637363,0.2637362637362637,500.0,0.322,8.583,1.2,1.122,extensive,0.227,1.948,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,41.796,0.053
205,male,79.8901098901099,0.2637362637362637,500.0,0.322,8.604,1.2,1.125,extensive,0.227,1.953,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,41.901,0.053
206,male,80.15384615384616,0.2637362637362637,500.0,0.322,8.626,1.2,1.128,extensive,0.227,1.958,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,42.009,0.053
207,male,80.41758241758242,0.2637362637362637,500.0,0.322,8.647,1.2,1.13,extensive,0.227,1.963,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,42.107,0.053
208,male,80.68131868131869,0.2637362637362637,500.0,0.322,8.668,1.2,1.133,extensive,0.227,1.968,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,42.212,0.053
209,male,80.94505494505495,0.2637362637362637,500.0,0.322,8.69,1.2,1.136,extensive,0.227,1.973,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,42.32,0.053
210,male,81.20879120879121,0.2637362637362637,500.0,0.322,8.711,1.2,1.139,extensive,0.227,1.977,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,42.421,0.053
211,male,81.47252747252747,0.2637362637362637,500.0,0.322,8.732,1.2,1.142,extensive,0.227,1.982,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,42.525,0.053
212,male,81.73626373626374,0.2637362637362637,500.0,0.322,8.753,1.2,1.144,extensive,0.227,1.987,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,42.624,0.054
213,male,82.0,0.2637362637362637,500.0,0.322,8.774,1.2,1.147,extensive,0.227,1.992,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,42.729,0.054
214,male,82.11842105263158,0.1184210526315789,500.0,0.322,8.784,1.2,0.477,extensive,0.227,1.994,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.811,0.049
215,male,82.23684210526316,0.1184210526315789,500.0,0.322,8.793,1.2,0.478,extensive,0.227,1.996,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.854,0.049
216,male,82.35526315789474,0.1184210526315789,500.0,0.322,8.803,1.2,0.478,extensive,0.227,1.998,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.894,0.049
217,male,82.47368421052632,0.1184210526315789,500.0,0.322,8.812,1.2,0.479,extensive,0.227,2.0,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.936,0.049
218,male,82.59210526315789,0.1184210526315789,500.0,0.322,8.822,1.2,0.479,extensive,0.227,2.003,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,38.98,0.049
219,male,82.71052631578948,0.1184210526315789,500.0,0.322,8.831,1.2,0.48,extensive,0.227,2.005,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.022,0.049
220,male,82.82894736842105,0.1184210526315789,500.0,0.322,8.841,1.2,0.48,extensive,0.227,2.007,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.062,0.049
221,male,82.94736842105263,0.1184210526315789,500.0,0.322,8.85,1.2,0.481,extensive,0.227,2.009,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.105,0.049
222,male,83.0657894736842,0.1184210526315789,500.0,0.322,8.86,1.2,0.481,extensive,0.227,2.011,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.145,0.049
223,male,83.1842105263158,0.1184210526315789,500.0,0.322,8.869,1.2,0.482,extensive,0.227,2.013,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.188,0.049
224,male,83.30263157894737,0.1184210526315789,500.0,0.322,8.879,1.2,0.482,extensive,0.227,2.016,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.231,0.049
225,male,83.42105263157895,0.1184210526315789,500.0,0.322,8.888,1.2,0.483,extensive,0.227,2.018,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.274,0.049
226,male,83.53947368421052,0.1184210526315789,500.0,0.322,8.898,1.2,0.483,extensive,0.227,2.02,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.314,0.049
227,male,83.65789473684211,0.1184210526315789,500.0,0.322,8.907,1.2,0.484,extensive,0.227,2.022,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.357,0.05
228,male,83.77631578947368,0.1184210526315789,500.0,0.322,8.917,1.2,0.484,extensive,0.227,2.024,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.397,0.05
229,male,83.89473684210526,0.1184210526315789,500.0,0.322,8.926,1.2,0.485,extensive,0.227,2.026,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.439,0.05
230,male,84.01315789473684,0.1184210526315789,500.0,0.322,8.935,1.2,0.485,extensive,0.227,2.028,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.476,0.05
231,male,84.13157894736842,0.1184210526315789,500.0,0.322,8.945,1.2,0.486,extensive,0.227,2.031,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.525,0.05
232,male,84.25,0.1184210526315789,500.0,0.322,8.954,1.2,0.486,extensive,0.227,2.033,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.562,0.05
233,male,84.36842105263158,0.1184210526315789,500.0,0.322,8.964,1.2,0.487,extensive,0.227,2.035,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.608,0.05
234,male,84.48684210526316,0.1184210526315789,500.0,0.322,8.973,1.2,0.487,extensive,0.227,2.037,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.645,0.05
235,male,84.60526315789474,0.1184210526315789,500.0,0.322,8.983,1.2,0.488,extensive,0.227,2.039,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.691,0.05
236,male,84.72368421052632,0.1184210526315789,500.0,0.322,8.992,1.2,0.488,extensive,0.227,2.041,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.728,0.05
237,male,84.84210526315789,0.1184210526315789,500.0,0.322,9.001,1.2,0.489,extensive,0.227,2.043,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.77,0.05
238,male,84.96052631578948,0.1184210526315789,500.0,0.322,9.011,1.2,0.489,extensive,0.227,2.045,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.81,0.05
239,male,85.07894736842105,0.1184210526315789,500.0,0.322,9.02,1.2,0.49,extensive,0.227,2.048,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.856,0.05
240,male,85.19736842105263,0.1184210526315789,500.0,0.322,9.03,1.2,0.49,extensive,0.227,2.05,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.896,0.05
241,male,85.3157894736842,0.1184210526315789,500.0,0.322,9.039,1.2,0.491,extensive,0.227,2.052,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.939,0.05
242,male,85.4342105263158,0.1184210526315789,500.0,0.322,9.049,1.2,0.491,extensive,0.227,2.054,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,39.979,0.05
243,male,85.55263157894737,0.1184210526315789,500.0,0.322,9.058,1.2,0.492,extensive,0.227,2.056,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.022,0.05
244,male,85.67105263157895,0.1184210526315789,500.0,0.322,9.067,1.2,0.492,extensive,0.227,2.058,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.058,0.05
245,male,85.78947368421052,0.1184210526315789,500.0,0.322,9.077,1.2,0.493,extensive,0.227,2.06,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.104,0.05
246,male,85.90789473684211,0.1184210526315789,500.0,0.322,9.086,1.2,0.493,extensive,0.227,2.063,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.144,0.05
247,male,86.02631578947368,0.1184210526315789,500.0,0.322,9.096,1.2,0.494,extensive,0.227,2.065,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.19,0.051
248,male,86.14473684210526,0.1184210526315789,500.0,0.322,9.105,1.2,0.495,extensive,0.227,2.067,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.233,0.051
249,male,86.26315789473684,0.1184210526315789,500.0,0.322,9.114,1.2,0.495,extensive,0.227,2.069,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.27,0.051
250,male,86.38157894736842,0.1184210526315789,500.0,0.322,9.124,1.2,0.496,extensive,0.227,2.071,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.316,0.051
251,male,86.5,0.1184210526315789,500.0,0.322,9.133,1.2,0.496,extensive,0.227,2.073,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.353,0.051
252,male,86.61842105263158,0.1184210526315789,500.0,0.322,9.142,1.2,0.497,extensive,0.227,2.075,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.395,0.051
253,male,86.73684210526315,0.1184210526315789,500.0,0.322,9.152,1.2,0.497,extensive,0.227,2.078,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.439,0.051
254,male,86.85526315789474,0.1184210526315789,500.0,0.322,9.161,1.2,0.498,extensive,0.227,2.08,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.481,0.051
255,male,86.97368421052632,0.1184210526315789,500.0,0.322,9.171,1.2,0.498,extensive,0.227,2.082,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.521,0.051
256,male,87.09210526315789,0.1184210526315789,500.0,0.322,9.18,1.2,0.499,extensive,0.227,2.084,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.564,0.051
257,male,87.21052631578948,0.1184210526315789,500.0,0.322,9.189,1.2,0.499,extensive,0.227,2.086,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.601,0.051
258,male,87.32894736842105,0.1184210526315789,500.0,0.322,9.199,1.2,0.5,extensive,0.227,2.088,no,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,40.647,0.051
