age,sex,castrate,weight_current,weight_gain,weight_mature,cf_maintenance,ne_maintenance,cf_growth,ne_growth,feeding_situation,cf_activity,ne_activity,is_pregnant,cf_pregnant,ne_pregnant,is_lactating,milk_production,milk_fat,milk protein,ne_lactation,Diet,Digestibility_diet,REM,REG,Ym,gross_energy,EF_CH4_Ent_Ferm
2937,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2938,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2939,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2940,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2941,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2942,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2943,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2944,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2945,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2946,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2947,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2948,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2949,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2950,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2951,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2952,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2953,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2954,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2955,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2956,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2957,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2958,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2959,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2960,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2961,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2962,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2963,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2964,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2965,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
2966,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2967,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2968,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2969,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2970,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2971,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2972,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2973,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2974,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2975,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2976,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2977,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2978,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2979,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2980,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2981,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2982,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2983,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2984,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2985,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2986,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2987,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2988,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2989,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2990,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2991,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2992,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2993,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2994,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2995,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2996,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2997,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2998,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
2999,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3000,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3001,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3002,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3003,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3004,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3005,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3006,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3007,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3008,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3009,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3010,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3011,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3012,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3013,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3014,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3015,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3016,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3017,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3018,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3019,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3020,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3021,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3022,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3023,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3024,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3025,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3026,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3027,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3028,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3029,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3030,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3031,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3032,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3033,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3034,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3035,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3036,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3037,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3038,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3039,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3040,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3041,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3042,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3043,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3044,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3045,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3046,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3047,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3048,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3049,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3050,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3051,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3052,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3053,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3054,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3055,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3056,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3057,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3058,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3059,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3060,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3061,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3062,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3063,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3064,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3065,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3066,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3067,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3068,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3069,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3070,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
3071,female,no,275.0,0.0,275.0,0.386,26.067,0.8,0.0,extensive,0.227,5.917,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,137.568,0.173
