age,sex,castrate,weight_current,weight_gain,weight_mature,cf_maintenance,ne_maintenance,cf_growth,ne_growth,feeding_situation,cf_activity,ne_activity,is_pregnant,cf_pregnant,ne_pregnant,is_lactating,milk_production,milk_fat,milk protein,ne_lactation,diet,digestibility_diet,REM,REG,Ym,gross_energy,EF_CH4_ent_ferm
3705,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3706,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3707,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3708,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3709,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3710,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3711,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3712,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3713,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3714,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3715,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3716,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3717,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3718,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3719,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3720,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3721,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3722,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3723,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3724,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3725,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3726,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3727,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3728,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3729,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3730,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3731,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3732,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3733,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3734,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3735,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3736,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3737,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3738,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3739,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3740,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3741,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3742,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3743,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3744,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3745,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3746,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3747,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3748,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3749,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3750,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3751,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3752,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3753,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3754,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3755,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3756,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3757,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3758,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3759,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3760,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3761,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3762,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3763,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3764,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3765,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3766,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3767,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3768,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3769,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3770,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3771,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3772,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3773,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3774,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3775,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3776,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3777,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3778,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3779,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3780,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3781,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3782,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3783,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3784,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3785,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3786,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3787,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3788,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3789,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3790,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3791,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3792,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3793,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3794,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3795,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3796,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3797,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3798,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3799,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3800,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3801,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3802,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3803,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3804,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3805,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3806,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3807,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3808,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3809,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3810,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3811,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3812,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3813,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3814,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3815,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3816,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3817,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3818,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3819,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,no,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3820,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3821,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3822,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3823,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3824,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3825,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3826,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3827,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3828,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3829,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3830,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3831,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
3832,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
